"","Category","ProductName","Reviewer","Date","Title","Comment","StarRating","VerifiedPurchase"
"46","Laptop","ASUS Chromebook CX1, 14 FHD","franny12","Reviewed in the United States on February 13, 2023","Great priced Chromebook","I got the 15 inch, i needed this mostly for a good laptop, long battery life, USB C Charging, and price. I looked at several ""higher"" contenders, but for the 8g RAM, 64gb HD plus SD Card slot, battery life, size, and quality, you're not going to find a better sub- $300 chromebook. All others that compare are closer to $600-1000.Battery life isn't quite 11 hours with the most recent updates, more like 6-8. I use this primarily for online EHR for the facility I work for, and it's great. While some may not like the screen with more advanced (read as >$750 models), it is also a little blah appearing screen BECAUSE of the anti-glare. This means I can chart and do notes outside without sacrificing efficiency. Overall, the only ""missing"" thing is a touch screen. My main laptop is a Surface Pro 7, so I'm not really missing this. This is a fantastic true ""lap"" top.Unlike others, I have used other Chromebooks. This is superior for the PRICE.",3,NA
"47","Laptop","ASUS Chromebook CX1, 14 FHD","D. Blair","Reviewed in Singapore on April 2, 2023","","like it, less updates, but too big too heavy. less apps. overall is good.",5,NA
"48","Laptop","ASUS Chromebook CX1, 14 FHD","leslie k.",NA,"Bluetooth does not pair with Logitech mouse.",NA,4,NA
"49","Laptop","ASUS Chromebook CX1","Beez","Reviewed in the United States on November 21, 2024","","This is all great purchase.  Fast & easy to use.  Light enough to easily carry.  Yet built fairly solid.  I highly recommend this Chromebook!",5,NA
"50","Laptop","ASUS Chromebook CX1","Fay Farrington","Reviewed in the United States on November 14, 2024","GREAT CHROMEBOOK","Very nice. Like the keyboard as well. Makes it easier to use. Good quality. Have loaded lots of games on it. It runs great with all of them.",5,NA
"51","Laptop","ASUS Chromebook CX1","Terilyn A. Hayashi","Reviewed in the United States on October 31, 2024","","Bought this computer for my 8 year old to do her studies on and for me to do some basic word processing.  The laptop is sturdy and does the job for us.  She loves the touchscreen option to do her math facts practice online.It is quite heavy but nothing unbearable.I was hoping to load Microsoft Office on it; however it isn’t compatible. I’m a little bummed about that but that was my fault in not researching it more.Still love my purchase.",5,NA
"52","Laptop","ASUS Chromebook CX1","Keith","Reviewed in the United States on November 2, 2024","Like it","Just not used to chrome book, had to Google how to do basic things. Maybe that's OK, not really sure. Size,weight, keys,speed,sound quality, ease,battery life, all that is good. Apps work well.",4,NA
"53","Laptop","ASUS Chromebook CX1","rgf","Reviewed in the United States on December 4, 2024","","I use this pc for home. Big clear screen. ASUS makes good products.",5,NA
"54","Laptop","ASUS Chromebook CX1","Brian Bober","Reviewed in the United States on October 23, 2024","Great value","I normally don't write reviews, but when I do it's either for something outstanding or something that should be steered clear by everyone in the general public. Unfortunately, this one is for the latter.  I purchased this device to begin with as a laptop to be used by my son for Chicago public schools and allow him to be able to access his school work. Upon receiving the first unit physically, the device looks and feels wonderful and within 2 days of starting to use it. The screen was no longer capable for touch capabilities and the keyboard was non-functional as well.  I called their customer support line at Asus and Asus. Couldn't figure out what was wrong either, but I was supposed to pay to send a device I just bought to go have it repaired by Asus and this is why I say their customer service is knowledge below standard but I would say some of the worst there is on the market today.  Amazon luckily was able to step in and send me a new unit as a replacement.  Amazon's customer service is some of the best I've ever you dealt with.  Got the new unit and now this one over here. Can't even stay connected to Wi-Fi. My kid can't do his homework.  This computer is a total piece of garbage even for something as simple as a means to do homework for a grade school.  I will never touch another asus device again and I would advise anyone else that is looking into this product to look elsewhere to avoid the frustration that I'm going through right now",1,NA
"55","Laptop","ASUS Chromebook CX1","Brian Bober","Reviewed in the United States on December 8, 2024","","Thanks, fast delivery quality product at the best price!",1,NA
"56","Laptop","ASUS Chromebook CX1","TH Little","Reviewed in the United States on December 9, 2024","It's fine","I was a bit unsure on this brand as I’ve never heard of it before, but it’s working real well.  It was on sale via Amazon so I decided to try it…so far we are very happy.  The laptop is utilized by the whole family with each person creating their own account.  I love the Google applications that come with it, so very positive experience so far.  Lite weight, good sound quality, and nice big screen.",5,NA
"57","Laptop","ASUS Chromebook CX1","Harry Aris",NA,"",NA,5,NA
"58","Laptop","Amazon Fire 7 tablet (newest model) 7","Pamela R. Merritt","Reviewed in the United States on August 5, 2023","","I needed an e-reader which could handle my needs, and that's why I rated my Fire 7 highly. I'm not using it to play games or stream movies or take pictures and videos. Though I got the no ads/32 gig model, because reading is serious business.Because it was my six year old Kindle Paperwhite that got me into this. I love reading on it, even library books. This is important, because I'm a writer (The Way of Cats book) and a devoted reader. To keep up with this favorite hobby, I have a Kindle Unlimited subscription. Still, there are many books, and I also subscribe to Scribd. I have books I own, and books I rent, essentially.Which makes my Paperwhite less of a general reader than I would like. I'm also researching a new book. I can send all these PDFs to my Kindle account, but it's not the same reading or highlighting experience as an optimized PDF reader. In my mind, I'd like to keep these documents, but not on my Bookshelf, mixed with the thrillers and the sciences.Recent thoughts of how long my Paperwhite would last led me to consider e-readers in general. Reading outdoors is combining two of my favorite things, where a dedicated e-ink device really shines, so some kind of Kindle reader is important to me. But I could really use a general purpose reader. This was my first attempt at combining these needs. I am very pleased.The Silk browser, included, let me navigate to the address of the Scribd app (information on the Scribd site.) This let me download a third party app, permission for which I first adjusted in settings. Currently testing PDF readers in the Amazon App Store, for some free books I got in that format.Now I have three readers in one. My Kindle and Scribd books update on my other apps, and I them as I've always done. This screen is as easy to read on as my iPad mini, so no complaints. My iPad is bigger and heavier, with the case and the Pencil, and not something I put in my purse if I don't need to. The Fire 7 works better for what I usually need a purse device for, which is reading and web browsing. My phone is really old and won't keep downloaded books for very long. The idea being that if I'm stuck somewhere with no wifi, I have books in the device. And they will be there.The Kindle app is almost fully operational, but I can't put books into Collections with it, and the layout is subtly different, but it works fine. If it gets confused, I restart it. It's not a high tech device, but it's great for the price.",5,NA
"59","Laptop","Amazon Fire 7 tablet (newest model) 7","Pamela R. Merritt","Reviewed in the United States on October 27, 2023","Stars for use as an e-reader, which is why I got it","I snagged this latest 12 th gen 7” fire tablet at one of amazons sales $39 in late 2023. The latest chip and 2 gigs RAM makes a real difference compared to a 7” fire I had a couple or so years ago. Last one was basically useless, slow, crashed, and the book reader could not even smoothly do page curl turns. BUT THIS ONE IS DIFFERENT. IF YOU ARE A BOOK READER I ASSURE YOU THERE’S A LOT TO LOVE HERE. (and see one more surprising positive below in my update). The kindle app is flawless and almost snappy on this device. Page turning page curls are smooth and totally free of stutter or lock up like the earlier generation. It has a LOT of nits of brightness - surprisingly VERY bright even for my somewhat older eyes. Making text a bit larger is great (if your vision can use that help) and the screen resolution is totally fine for reading text, no issues at all even though it seemed like it’s a bit lower resolution in its specs. I leave it full brightness and still the battery lasts forever. Given a choice of the e-ink kindle costing much more, and this tablet (I have both) this little 7” fire tablet is FAR SUPERIOR FOR BOOK READING THAN THE e-ink tablet: it is more responsive, agile in changing text size, and lots of nits of brightness for easy reading. If you buy it ONLY as a dedicated book reader, and especially if you get the $39 price - it’s a steal and an incredibly under recognized useful budget reading tablet. Scale of 1-10 as a book reader I give it a 10. No question.  More pros: surprisingly solid feel, no bending or creaking- really feels solid in the hand. Not too heavy but it’s not like so paper light that it feels flimsy. I recommend you get a case however cheap, because it is a little slippery to hold. Current OS on it is reasonably responsive and has not once ever crashed. Ok now some practical comparisons. As a tablet it is maybe a 4 on that same scale of 1 to 10: it is not super fast opening apps, the selection of fire available apps is poor, and you should accept that this is not a high end android or apple tablet. Yet, several streaming apps work flawlessly and you can watch media on it but the screen is a little washed out on color and lower resolution when your eyes compare to a high end tablet, or iPhone or 4k TV. The silk browser does work, just not super fast. The USB C charging port (!) was a splendid surprise, and the files app built into the OS let’s you surf a USB flash drive you can plus into that USB port which is surprising and kind of really cool FOR A THIRTY NINE DOLLAR TABLET! I did find that USB 3.0 maybe 3.1 works plugged into the USB C port but not USB 3.2. Last note: it has a standard headphone jack. Streaming audio including Spotify through headphones gives very very good sound. Shockingly the OS is sophisticated enough that you can plug a USB C to 3.5 mm female headphone adapter and plug headphones into that and it DOES stream the sound that way to headphones too. Sound quality seems identical either way. Portable, fun, great book reader, quite competent on card game apps and streaming apps including Netflix, Amazon prime, HULU, Disney, other free streamers like Crackle and Pluto and more; long lasting battery life, quite solid, lots of fun and so budget priced that if these capabilities sound appealing just buy the thing you will love it. Great toy to add to the small electronics fun gadgets in our lives.  Update 11 22 23:  one more positive to note: surprising but absolutely true: just discovered that Facebook's Messenger app will handle video calling and the result is extremely good - even shockingly good; sharp image, no dropped frames, perfect clean sound quality. Years ago it would have been impossible to imagine an inexpensive tablet gadget that could do video calls like that; yet, here we are. Outstanding!",5,NA
"60","Laptop","Amazon Fire 7 tablet (newest model) 7","David S. Drobner",NA,"",NA,5,NA
"61","Laptop","Lenovo V15 Newest 15.6","Kindle Customer","Reviewed in the United States on December 9, 2024","","Great product for a great price!  Very easy to move my files and apps from my old Lenovo to this one.  Very quick with lots of storage.",5,NA
"62","Laptop","Lenovo V15 Newest 15.6","VPoormon","Reviewed in the United States on December 1, 2024","Easy to use.","I needed a upgrade from a 12 year old Lenovo and with some help from an IT friend who helped me pick out a replacement, this was the one.  I am very happy with the performance and speed.",5,NA
"63","Laptop","Lenovo V15 Newest 15.6","MMerrill","Reviewed in the United States on December 12, 2024","","Removed windows 11 and put in linux super fast and nice now.",5,NA
"64","Laptop","Lenovo V15 Newest 15.6","Private Profile","Reviewed in the United States on December 10, 2024","Very good for the money","Frequent input delays and stutters, the first time I ran it. Impossible to do any kind of work fluently, even programs with very low needs. I wanted this for extremely simple work, and it can't even manage that. GPT says its specs are simply insufficient for the installed OS. I guess I shouldn't be surprised on Scamazon!",1,NA
"65","Laptop","Lenovo V15 Newest 15.6","Clark stephan","Reviewed in the United States on December 9, 2024","","kind of slow , wireless mouse, and that seemed to link up to it quickly , guess it was OK for the money",4,NA
"66","Laptop","Lenovo V15 Newest 15.6","Jonathan Dudley","Reviewed in the United States on December 1, 2024","Nice","after a quick chat with the seller this issue was quickly resolved, thank you",5,NA
"67","Laptop","Lenovo V15 Newest 15.6","HBR","Reviewed in the United States on December 4, 2024","","Excelente oferta y calidad",5,NA
"68","Laptop","Lenovo V15 Newest 15.6","Marla","Reviewed in the United States on June 26, 2024","Severely underpowered","",5,NA
"69","Laptop","Lenovo V15 Newest 15.6","Pietro","Reviewed in Mexico on December 17, 2021","","Used For Home and Business and fairly easy to set up. Quality seems great. Only had it about 3 days so somewhat early to rate. Arrived well packaged and undamaged.",4,NA
"70","Laptop","Lenovo V15 Newest 15.6","Alberto Rubi","Reviewed in Mexico on March 3, 2022","seems ok, a little slow","el equipo viene con un teclado en inglés, es decir que no tiene ñ y al configurarlo en español, algunas teclas no coinciden, si eres de los que escribe sin ver el teclado no tendrás problemas pero si apenas empiezas, vas a batallar un poco al principio. Todo lo demás excelente.",4,NA
"71","Laptop","Windows 11 Laptop Computers","Sani Vera","Reviewed in the United States on December 1, 2024","","I bought this computer because the price was awesome and I am so happy that I gave this brand a try.  The computer is light weight, fast and has a great storage capacity with the upgrade that comes with it.  I really appreciate the 180 degrees option when trying to share information with someone else.  I was also excited to receive a free 1 year  subscription to Microsoft Office 360.  So far, I have been enjoying my time with this computer because it is efficient, fast and easy to carry around.",5,NA
"72","Laptop","Windows 11 Laptop Computers","rachel","Reviewed in the United States on November 12, 2024","Lightweight, fast and great storage capacity.","15.6 Inch Laptops, Laptop Computers with 36GB RAM, 128GB EMMC, and 1024GB SSD. | just bought this computer as a gift for my son's college education M, He really likes itHesaid that this computer has a large capacity and is very convenient for doing homework and work.The important thing is that he plays games very quickly, and this computer is also very lightweight. I am glad that I chose this computer, it is worth the money,",5,NA
"73","Laptop","Windows 11 Laptop Computers","rachel","Reviewed in the United States on December 5, 2024","","So far it has been a trash experience. The computer starts up and all text is in Arabic. Even when you select English as secondary keyboard settings (you can’t set up as main) the keyboard types in Arabic. As a result you can’t log into Wi-Fi for set up connection. Also you need to install the ram and memory (after you set up) which makes the start up significantly slower.",5,NA
"74","Laptop","Windows 11 Laptop Computers","Cody Kendrick","Reviewed in the United States on November 26, 2024","Great product!","It runs great and it's fast. Easy to set up",1,NA
"75","Laptop","Windows 11 Laptop Computers","Marc newton","Reviewed in the United States on December 1, 2024","","First a few niggles. This computer came with separate chips for the extra DDR Ram and the SSD hard drive. These needed to be installed by hand. So if you ordered a unit with the extra RAM and hard drive size you need to be able to install these yourself. Provided directions are fairly good but the details of doing this can be tricky for the novice. The machine is certainly fast enough for routine computer chores...... surfing the internet, paying bills, composing documents, schoolwork, watching a movie etc etc. It is not meant as a unit for processor intensive games, period.  My overall rating is four and a half stars. You could do a lot worse for the price.",5,NA
"76","Laptop","Windows 11 Laptop Computers","H. Perer","Reviewed in the United States on November 24, 2024","Set up has been trash so far.","So I've had this laptop for a week now, an I love it. For the money it's kinda pricey, the storage is crazy big 1tb, about the battery life is good I keep it plugged in, definitely awesome it has wifi, an Bluetooth, an its light weight, functionality if great. Definitely worth it. If your needing power an speed.",4,NA
"77","Laptop","Windows 11 Laptop Computers","Raymond Swindle","Reviewed in the United States on December 4, 2024","","I love it so far. It has plenty of storage and ram. I was skeptical about a non-name brand laptop but I'm glad I made the purchase.  With Windows 11, Microsoft Word, all the storage it's hard to go wrong buying this laptop for this price.",5,NA
"78","Laptop","Windows 11 Laptop Computers","Raymond Swindle","Reviewed in the United States on November 26, 2024","Amazing laptop at an amazing deal","Nice. Fast, and sturdy. Pleasant surprise at great price",5,NA
"79","Laptop","Windows 11 Laptop Computers","Alan Gaddis",NA,"",NA,5,NA
"80","Laptop","Windows 11 Laptop Computers","Paul L Blue",NA,"Excellent for Its Intended Purpose",NA,5,NA
"81","Laptop","15.6 Inch Laptops","Big big","Reviewed in the United States on November 15, 2024","","I ordered this for my son to use for school homework,love the size It's small but very easy to carry. It is also good speed computer. We have downloaded a few bigger games and it has held up great .",5,NA
"82","Laptop","15.6 Inch Laptops","Big big","Reviewed in the United States on December 5, 2024","love it","Very fast intel core processor.  comfortable keyboard design with individual Number key pad. it has all interface types and a micro SD slot.  The game performance is excellent. good for all purpose using.",5,NA
"83","Laptop","15.6 Inch Laptops","vicky","Reviewed in the United States on December 8, 2024","","I'm absolutely appalled by my recent experience with Necktac and Amazon. I purchased a Necktac laptop during Black Friday, lured in by the promise of a 71% discount. It turns out this ""deal"" is a complete sham – the laptop is ALWAYS listed at that price, making it a blatant case of false advertising.To add insult to injury, the laptop itself is defective according to YouTube . I immediately initiated a return with Amazon, but to my dismay, they informed me it would take over 30 days to process my refund, even though the package remains unopened!Amazon's customer service, once a beacon of reliability, has been shockingly unhelpful. They seem unconcerned about the false advertising and the excessive refund processing time. It's disheartening to see Amazon, a company I've trusted for years, allow such deceptive practices on their platform.Buyer Beware: * Necktac laptops are NOT on a Black Friday special. The advertised discount is misleading and deceptive. * The product itself may be defective. * Amazon's customer service is unhelpful and unresponsive. * Expect excruciatingly long refund processing times.Save yourself the headache and steer clear of this product. There are plenty of other reputable brands and retailers out there who won't deceive you with false promises and provide better customer support. Hey Amazon I'm canceling prime and going to Walmart plus. Thanks for not caring 🙂",5,NA
"84","Laptop","15.6 Inch Laptops","vicky","Reviewed in the United States on December 1, 2024","powerful laptop with excellent price","Wow! I love this laptop. It is lightweight, easy to work on and the screen is large and easy to see. This is especially important for me as a Senior. Also, I was pleasantly surprised when I turned on the webcam to make a recording. It was crystal clear!  All in all, I am very happy with this choice and so glad that I bought this laptop. I would highly recommend it!",5,NA
"85","Laptop","15.6 Inch Laptops","TJ","Reviewed in the United States on December 6, 2024","","My order arrived in 2 days. Adding the RAM and SSD took less than 5 minutes. The quality seems good and I would recommend this laptop to anyone who wants a good product at a great price.",1,NA
"86","Laptop","15.6 Inch Laptops","Sista' Joy","Reviewed in the United States on November 22, 2024","False Advertising, Defective Product, and Abysmal Customer Service: A Necktac Laptop Nightmare","I set up the laptop, shut it off till the next day. When I turned it on next, it wouldn’t pick up WiFi at all. I had to reboot and it worked fine but now I’m fearful of this issue right off the bat",5,NA
"87","Laptop","15.6 Inch Laptops","Tom meehan","Reviewed in the United States on December 6, 2024","","This is a very good low end Laptop for the price. I really only needed it for access to software for my Truck. This laptop is very light and I like that the display opens 180 degrees for easy viewing from almost anywhere. I'm not a fan of Windows 11, but I said that about windows 10 too and that OS grew on me. We'll have to see if this one does too. Its plenty fast for my needs and is a good entry level laptop. Would recommend!",5,NA
"88","Laptop","15.6 Inch Laptops","Amazon Customer","Reviewed in the United States on December 9, 2024","Large Screen!","Performance is great and has a very attractive appearance  Easy to use and has great storage capacity and my Wi-Fi connection is quick",3,NA
"89","Laptop","15.6 Inch Laptops","Ozark",NA,"",NA,4,NA
"90","Laptop","15.6 Inch Laptops","Chris Gaeta",NA,"Good laptop at a great price",NA,5,NA
